FIPS,School District Name,County Names,State,LEA,SchoolDigger Number of Stars Elementary,SchoolDigger Number of Stars High,SchoolDigger Number of Stars Middle,SchoolDigger Rank Elementary,SchoolDigger Rank High,SchoolDigger Rank Middle,SchoolDigger Rank Of Elementary,SchoolDigger Rank Of High,SchoolDigger Rank Of Middle,Number of All students,% White students,% Black students,% Asian students,% Hispanic students,% American Indian/Alaska Native students,% Hawaiian Native/Pacific Islander students,% students with Two or More Races,Total Student membership/Full-Time-Equvalent teachers,Number of Charter schools,% Students Receiving Free or DisNumbered Lunch,Number of Magnet schools,Number of Virtual schools
3904745,McComb Local School District,Putnam County,Ohio,4745,3,2,3,672,459,338,1676,836,1050,721,85.4,0.7,1.2,10.7,0,0,1.9,17.86666667,0,0,0,0
3904745,McComb Local School District,Wood County,Ohio,4745,3,2,3,672,459,338,1676,836,1050,721,85.4,0.7,1.2,10.7,0,0,1.9,17.86666667,0,0,0,0
3910006,Salem City School District,Columbiana County,Ohio,10006,3,3,3,750,416,457,1676,836,1050,2115,88.8,0.7,0.6,7,0,0,2.8,21.58,0,0,0,0
3904599,St. Clairsville-Richland City School District,Belmont County,Ohio,4599,3,4,4,594,250,216,1676,836,1050,1755,91,1.4,0.8,1.5,0,0,5.4,20.83333333,0,0,0,0
3904838,West Branch Local School District,Columbiana County,Ohio,4838,3,4,4,619.5,235,258,1676,836,1050,2058,95.8,0.3,0.4,1.1,0,0,2.4,16.925,0,0,0,0
3904838,West Branch Local School District,Mahoning County,Ohio,4838,3,4,4,619.5,235,258,1676,836,1050,2058,95.8,0.3,0.4,1.1,0,0,2.4,16.925,0,0,0,0
3904838,West Branch Local School District,Portage County,Ohio,4838,3,4,4,619.5,235,258,1676,836,1050,2058,95.8,0.3,0.4,1.1,0,0,2.4,16.925,0,0,0,0
3904910,Westfall Local School District,Madison County,Ohio,4910,3,2,3,657,503,470,1676,836,1050,1383,95.8,1.3,0.3,1.6,0,0,1,17.33333333,0,0,0,0
3904910,Westfall Local School District,Pickaway County,Ohio,4910,3,2,3,657,503,470,1676,836,1050,1383,95.8,1.3,0.3,1.6,0,0,1,17.33333333,0,0,0,0
4202490,Annville-Cleona School District,Lebanon County,Pennsylvania,2490,3,2,4,552,406,191,1536,688,884,1440,86.9,1.4,1.6,8.4,0,0,1.7,15.05,0,0,0,0
4203360,Bentworth School District,Washington County,Pennsylvania,3360,3,2,3,577,395,341,1536,688,884,1138,95.3,2.2,0.4,1.6,0,0,0.6,13.7,0,0,0,0
4204830,Cameron County School District,Cameron County,Pennsylvania,4830,3,2,3,521,483,374,1536,688,884,551,94.7,0.9,1.1,2.7,0,0,0.5,14.05,0,0,0,0
4209240,Ellwood City Area School District,Beaver County,Pennsylvania,9240,3,2,4,675,418,245,1536,688,884,1663,90.9,1,0.8,2,0,0,5.2,14.1,0,0,0,0
4209240,Ellwood City Area School District,Lawrence County,Pennsylvania,9240,3,2,4,675,418,245,1536,688,884,1663,90.9,1,0.8,2,0,0,5.2,14.1,0,0,0,0
4211310,Halifax Area School District,Dauphin County,Pennsylvania,11310,3,4,3,686,171,435,1536,688,884,1017,91.9,2.2,1.4,2.4,0,0,2.2,11.475,0,0,0,0
4214460,Line Mountain School District,Northumberland County,Pennsylvania,14460,3,3,3,668,269,404,1536,688,884,1122,97.1,0.6,0.4,0.8,0,0,1.1,13.23333333,0,0,0,0
4215210,Midd-West School District,Snyder County,Pennsylvania,15210,3,3,3.5,666.5,302,301.5,1536,688,884,2174,97.1,0.9,0.4,1.2,0,0,0.4,14.375,0,0,0,0
4215360,Millersburg Area School District,Dauphin County,Pennsylvania,15360,3,3,3,601,307,338,1536,688,884,793,91.6,1.5,0.6,2.9,0,0,3.4,12.1,0,0,0,0
4218150,Oley Valley School District,Berks County,Pennsylvania,18150,3,3,4,538,297,192,1536,688,884,1633,90.7,0.2,1.5,5.9,0,0,1.6,13.66666667,0,0,0,0
4218360,Palmerton Area School District,Carbon County,Pennsylvania,18360,3,2,3,636,382,274,1536,688,884,1698,94.2,0.6,0.3,4.2,0,0,0.6,15.08,0,0,0,0
4219560,Portage Area School District,Cambria County,Pennsylvania,19560,3,4,3,473,193,353,1536,688,884,913,96.4,0.8,0.4,1.2,0,0,1.2,13.9,0,0,0,0
4211730,Saucon Valley School District,Northampton County,Pennsylvania,11730,3,5,4,514,62,154,1536,688,884,2160,85.2,1.9,3,7,0,0,2.9,13.2,0,0,0,0
4222920,Sullivan County School District,Sullivan County,Pennsylvania,22920,3,5,3,688,51,355,1536,688,884,620,95.5,1.6,0.6,1.3,0,0,1,12.5,0,0,0,0
4224240,United School District,Indiana County,Pennsylvania,24240,3,4,3,621,118,287,1536,688,884,1032,96.5,0.4,1,0.8,0,0,1.4,13.5,0,0,0,0
4811250,Bremond Independent School District,Falls County,Texas,11250,3,4,3,1770,237,863,4421,1839,2122,507,67.7,12.4,1,15.2,0,0,3.7,12,0,0,0,0
4811250,Bremond Independent School District,Robertson County,Texas,11250,3,4,3,1770,237,863,4421,1839,2122,507,67.7,12.4,1,15.2,0,0,3.7,12,0,0,0,0
4811990,Buffalo Independent School District,Freestone County,Texas,11990,3,3,4,1469,699,568,4421,1839,2122,945,50.4,3.9,1,42.6,0,0,2.1,12.56666667,0,0,0,0
4811990,Buffalo Independent School District,Leon County,Texas,11990,3,3,4,1469,699,568,4421,1839,2122,945,50.4,3.9,1,42.6,0,0,2.1,12.56666667,0,0,0,0
4821900,Groveton Independent School District,Houston County,Texas,21900,3,3,3,1637,739,974,4421,1839,2122,769,75.6,6,0.5,14.4,0,0,3.5,12,0,0,0,0
4821900,Groveton Independent School District,Trinity County,Texas,21900,3,3,3,1637,739,974,4421,1839,2122,769,75.6,6,0.5,14.4,0,0,3.5,12,0,0,0,0
4824840,Johnson City Independent School District,Blanco County,Texas,24840,3,3,4,1494,612,443,4421,1839,2122,659,68.9,0,0.6,28.1,0,0,2.4,11,0,0,0,0
4824840,Johnson City Independent School District,Hays County,Texas,24840,3,3,4,1494,612,443,4421,1839,2122,659,68.9,0,0.6,28.1,0,0,2.4,11,0,0,0,0
4824840,Johnson City Independent School District,Llano County,Texas,24840,3,3,4,1494,612,443,4421,1839,2122,659,68.9,0,0.6,28.1,0,0,2.4,11,0,0,0,0
4824840,Johnson City Independent School District,Travis County,Texas,24840,3,3,4,1494,612,443,4421,1839,2122,659,68.9,0,0.6,28.1,0,0,2.4,11,0,0,0,0
4828410,Lovelady Independent School District,Houston County,Texas,28410,3,4,4,1386,506,495,4421,1839,2122,547,75.9,10.8,0.9,8.8,0,0,3.7,10.8,0,0,0,0
4833030,North Zulch Independent School District,Madison County,Texas,33030,3,2,4,1689,987,536,4421,1839,2122,353,79,0.3,2.3,17,0,0,1.4,11.1,0,0,0,0
4834020,Palacios Independent School District,Jackson County,Texas,34020,3,3,3,1427,562,1047,4421,1839,2122,1427,22.3,1.9,7.3,66.6,0,0,1.9,14.25,0,0,0,0
4834020,Palacios Independent School District,Matagorda County,Texas,34020,3,3,3,1427,562,1047,4421,1839,2122,1427,22.3,1.9,7.3,66.6,0,0,1.9,14.25,0,0,0,0
4838490,Sabine Pass Independent School District,Jefferson County,Texas,38490,3,4,4,1438,206,399,4421,1839,2122,372,39.5,22,1.3,36,0,0,1.1,11.8,0,0,0,0
4841010,Spearman Independent School District,Hansford County,Texas,41010,3,4,4,1866,541,231,4421,1839,2122,883,30,0,0.6,69,0,0,0.5,10.83333333,0,0,0,0
4841010,Spearman Independent School District,Hutchinson County,Texas,41010,3,4,4,1866,541,231,4421,1839,2122,883,30,0,0.6,69,0,0,0.5,10.83333333,0,0,0,0
4841010,Spearman Independent School District,Ochiltree County,Texas,41010,3,4,4,1866,541,231,4421,1839,2122,883,30,0,0.6,69,0,0,0.5,10.83333333,0,0,0,0
5304410,Lind School District,Adams County,Washington,4410,3,2,1,490,281,408,1126,414,516,190,57.9,1.1,2.1,35.8,0,0,3.2,12.53333333,0,0,0,0
5306780,Pomeroy School District,Columbia County,Washington,6780,3,4,3,494,120,251,1126,414,516,334,87.4,0.6,1.8,7.8,0,0,2.4,15.65,0,0,0,0
5306780,Pomeroy School District,Garfield County,Washington,6780,3,4,3,494,120,251,1126,414,516,334,87.4,0.6,1.8,7.8,0,0,2.4,15.65,0,0,0,0
5401290,Ritchie County School District,Ritchie County,West Virginia,1290,3,4,3,163,24,65,381,114,170,1459,97.6,0.5,0.3,1.1,0,0,0.4,13.1,0,0,0,0
5501230,Wisconsin Heights School District,Dane County,Wisconsin,1230,3,4,4,390,72,93,1066,402,616,781,90,2.9,0.8,3.1,0,0,3.2,13.075,0,0,0,0
5501230,Wisconsin Heights School District,Iowa County,Wisconsin,1230,3,4,4,390,72,93,1066,402,616,781,90,2.9,0.8,3.1,0,0,3.2,13.075,0,0,0,0
500032,Bearden School District,Calhoun County,Arkansas,32,2,0,1,300,256,254,488,282,319,501,54.7,37.3,0.2,4,0,0,3.8,10.2,0,0,0,0
500032,Bearden School District,Dallas County,Arkansas,32,2,0,1,300,256,254,488,282,319,501,54.7,37.3,0.2,4,0,0,3.8,10.2,0,0,0,0
500032,Bearden School District,Ouachita County,Arkansas,32,2,0,1,300,256,254,488,282,319,501,54.7,37.3,0.2,4,0,0,3.8,10.2,0,0,0,0
600022,Mendota Unified School District,Fresno County,California,22,2,4,2,3664,591,1682,5772,2125,2623,3443,1.3,0.1,0,97.6,0,0,1,21.07142857,0,0,0,0
800016,Yuma School District 1,Yuma County,Colorado,16,2,2,2,633,226,284,965,411,458,831,44.4,0.6,0.1,54.5,0,0,0.4,24.075,0,0,0,0
1703660,Alwood Community Unit School District 225,Henry County,Illinois,3660,2,1,4,1221,525,390,2100,702,1380,393,93.9,0,0.3,1,0,0,4.8,11.2,0,0,0,0
1725590,Community Unit School District 4,Adams County,Illinois,25590,2,2,3,1223,448,661,2100,702,1380,672,96.4,0.6,0.1,2.2,0,0,0.6,13.76666667,0,0,0,0
1725590,Community Unit School District 4,Hancock County,Illinois,25590,2,2,3,1223,448,661,2100,702,1380,672,96.4,0.6,0.1,2.2,0,0,0.6,13.76666667,0,0,0,0
1700014,Goreville Community Unit School District 1,Johnson County,Illinois,14,2,2,3,1081,393,535,2100,702,1380,597,96.1,0,0.2,1.3,0,0,2.3,15.1,0,0,0,0
1700014,Goreville Community Unit School District 1,Union County,Illinois,14,2,2,3,1081,393,535,2100,702,1380,597,96.1,0,0.2,1.3,0,0,2.3,15.1,0,0,0,0
1720790,Kansas Community Unit School District 3,Coles County,Illinois,20790,2,2,1,1291,470,1049,2100,702,1380,213,96.7,1.9,0.5,0.9,0,0,0,10.75,0,0,0,0
1720790,Kansas Community Unit School District 3,Edgar County,Illinois,20790,2,2,1,1291,470,1049,2100,702,1380,213,96.7,1.9,0.5,0.9,0,0,0,10.75,0,0,0,0
1722870,Leland Community Unit School District 1,DeKalb County,Illinois,22870,2,2,2,1187,383,890,2100,702,1380,253,86.6,0.4,0.4,12.6,0,0,0,11.55,0,0,0,0
1722870,Leland Community Unit School District 1,LaSalle County,Illinois,22870,2,2,2,1187,383,890,2100,702,1380,253,86.6,0.4,0.4,12.6,0,0,0,11.55,0,0,0,0
1727290,Mount Pulaski Community Unit District 23,De Witt County,Illinois,27290,2,3,2,1105,329,817,2100,702,1380,514,95.1,1.2,0.2,1.6,0,0,1.9,11.75,0,0,0,0
1727290,Mount Pulaski Community Unit District 23,Logan County,Illinois,27290,2,3,2,1105,329,817,2100,702,1380,514,95.1,1.2,0.2,1.6,0,0,1.9,11.75,0,0,0,0
1727290,Mount Pulaski Community Unit District 23,Macon County,Illinois,27290,2,3,2,1105,329,817,2100,702,1380,514,95.1,1.2,0.2,1.6,0,0,1.9,11.75,0,0,0,0
1727290,Mount Pulaski Community Unit District 23,Menard County,Illinois,27290,2,3,2,1105,329,817,2100,702,1380,514,95.1,1.2,0.2,1.6,0,0,1.9,11.75,0,0,0,0
1727290,Mount Pulaski Community Unit District 23,Sangamon County,Illinois,27290,2,3,2,1105,329,817,2100,702,1380,514,95.1,1.2,0.2,1.6,0,0,1.9,11.75,0,0,0,0
1727450,Mulberry Grove Community Unit School District 1,Bond County,Illinois,27450,2,1,1,1390,533,999,2100,702,1380,436,90.6,2.3,0.2,1.8,0,0,5,13.5,0,0,0,0
1727450,Mulberry Grove Community Unit School District 1,Fayette County,Illinois,27450,2,1,1,1390,533,999,2100,702,1380,436,90.6,2.3,0.2,1.8,0,0,5,13.5,0,0,0,0
1800210,Attica Consolidated School Corporation,Fountain County,Indiana,210,2,1,3,654,285,229,1031,389,470,682,92.7,0.6,0.1,3.8,0,0,2.8,18.8,0,0,0,0
1808460,Oregon-Davis School Corporation,Starke County,Indiana,8460,2,1,1,638,339,385,1031,389,470,545,89.9,0.7,0.2,6.1,0,0,3.1,13.95,0,0,0,0
1903750,Aplington-Parkersburg Community School District,Butler County,Iowa,3750,2,3,3,293,153,159,567,320,318,859,96.6,0.8,0.1,0.7,0,0,1.7,13.55,0,0,0,0
1903750,Aplington-Parkersburg Community School District,Grundy County,Iowa,3750,2,3,3,293,153,159,567,320,318,859,96.6,0.8,0.1,0.7,0,0,1.7,13.55,0,0,0,0
1904380,Baxter Community School District,Jasper County,Iowa,4380,2,4,2,373,33,200,567,320,318,451,94.9,0.4,0.2,2,0,0,2.4,14.5,0,0,0,0
1904380,Baxter Community School District,Marshall County,Iowa,4380,2,4,2,373,33,200,567,320,318,451,94.9,0.4,0.2,2,0,0,2.4,14.5,0,0,0,0
1910110,East Buchanan Community School District,Buchanan County,Iowa,10110,2,4,1,350,69,237,567,320,318,638,94.8,0,0.2,2.4,0,0,2.7,16.03333333,0,0,0,0
1915660,Keota Community School District,Keokuk County,Iowa,15660,2,4,,335,42,,567,320,,332,94,0,0.3,4.2,0,0,1.5,11.5,0,0,0,0
1915660,Keota Community School District,Washington County,Iowa,15660,2,4,,335,42,,567,320,,332,94,0,0.3,4.2,0,0,1.5,11.5,0,0,0,0
1918960,Melcher-Dallas Community School District,Marion County,Iowa,18960,2,0,3,399,304,148,567,320,318,367,96.5,1.4,0.3,1.9,0,0,0,14.36666667,0,0,0,0
1926250,Sidney Community School District,Fremont County,Iowa,26250,2,2,4,346,205,47,567,320,318,522,92,0.4,0.2,4.4,0,0,3.1,14,0,0,0,0
1928170,Twin Cedars Community School District,Mahaska County,Iowa,28170,2,2,0,392,224,303,567,320,318,367,95.4,0.8,0.3,2.7,0,0,0.8,12.85,0,0,0,0
1928170,Twin Cedars Community School District,Marion County,Iowa,28170,2,2,0,392,224,303,567,320,318,367,95.4,0.8,0.3,2.7,0,0,0.8,12.85,0,0,0,0
2104980,Raceland-Worthington Independent School District,Greenup County,Kentucky,4980,2,4,3,450,58,120,696,282,332,1015,95.2,2.3,0.1,0.8,0,0,1.7,13.46,0,0,0,0
2606630,Breckenridge Community Schools,Gratiot County,Michigan,6630,2,3,2,917,266,443,1407,666,791,680,91.5,1.3,0.1,5.9,0,0,1.2,17,0,0,0,0
2606630,Breckenridge Community Schools,Midland County,Michigan,6630,2,3,2,917,266,443,1407,666,791,680,91.5,1.3,0.1,5.9,0,0,1.2,17,0,0,0,0
2606630,Breckenridge Community Schools,Saginaw County,Michigan,6630,2,3,2,917,266,443,1407,666,791,680,91.5,1.3,0.1,5.9,0,0,1.2,17,0,0,0,0
2607710,Camden-Frontier School District,Branch County,Michigan,7710,2,3,2,980,320,434,1407,666,791,506,96.6,1,0.2,2,0,0,0.2,17.65,0,0,0,0
2607710,Camden-Frontier School District,Hillsdale County,Michigan,7710,2,3,2,980,320,434,1407,666,791,506,96.6,1,0.2,2,0,0,0.2,17.65,0,0,0,0
2611670,Decatur Public Schools,Cass County,Michigan,11670,2,2,1,751,410,606,1407,666,791,769,71.7,1.6,0.1,20.4,0,0,6.2,18.8,0,0,0,0
2611670,Decatur Public Schools,Van Buren County,Michigan,11670,2,2,1,751,410,606,1407,666,791,769,71.7,1.6,0.1,20.4,0,0,6.2,18.8,0,0,0,0
2612240,Dryden Community Schools,Lapeer County,Michigan,12240,2,4,1,948,153,557,1407,666,791,488,93.6,0.2,0.2,4.3,0,0,1.6,16.75,0,0,0,0
2723580,Nicollet Public School District,Nicollet County,Minnesota,23580,2,2,2,434,269,298,859,492,530,386,91.7,0,0.3,6.2,0,0,1.8,15.13333333,0,0,0,0
2801380,East Jasper School District,Jasper County,Mississippi,1380,2,2,2,234,154,138,397,233,264,899,1,97.6,0.1,0.3,0,0,1,12.66666667,0,0,0,0
2803390,Okolona Separate School District,Chickasaw County,Mississippi,3390,2,2,2,266,131,164,397,233,264,601,2.8,94.8,0.2,0.5,0,0,1.7,14.25,0,0,0,0
2803390,Okolona Separate School District,Monroe County,Mississippi,3390,2,2,2,266,131,164,397,233,264,601,2.8,94.8,0.2,0.5,0,0,1.7,14.25,0,0,0,0
2920370,Marquand-Zion R-VI School District,Madison County,Missouri,20370,2,0,,728,395,,1039,419,,152,98.7,0.7,0.7,0,0,0,0,26.25,0,0,0,0
2921960,New Haven School District,Franklin County,Missouri,21960,2,4,5,563,86,50,1039,419,555,498,92.2,0,0.2,3.4,0,0,4.2,12.3,0,0,0,0
3175360,Paxton Consolidated Schools,Keith County,Nebraska,75360,2,0,,301,207,,452,217,,222,86.5,1.4,0.5,11.7,0,0,0,10.15,0,0,0,0
3175360,Paxton Consolidated Schools,Lincoln County,Nebraska,75360,2,0,,301,207,,452,217,,222,86.5,1.4,0.5,11.7,0,0,0,10.15,0,0,0,0
3175360,Paxton Consolidated Schools,Perkins County,Nebraska,75360,2,0,,301,207,,452,217,,222,86.5,1.4,0.5,11.7,0,0,0,10.15,0,0,0,0
3175690,Pleasanton Public Schools,Buffalo County,Nebraska,75690,2,3,1,283,72,196,452,217,247,279,97.8,0,0.4,1.4,0,0,0.4,13.2,0,0,0,0
3175690,Pleasanton Public Schools,Sherman County,Nebraska,75690,2,3,1,283,72,196,452,217,247,279,97.8,0,0.4,1.4,0,0,0.4,13.2,0,0,0,0
3177520,Sutton Public Schools,Clay County,Nebraska,77520,2,4,3,230,57,83,452,217,247,410,78.5,0.5,0.2,20,0,0,0.7,10.75,0,0,0,0
3177520,Sutton Public Schools,Fillmore County,Nebraska,77520,2,4,3,230,57,83,452,217,247,410,78.5,0.5,0.2,20,0,0,0.7,10.75,0,0,0,0
3177520,Sutton Public Schools,Hamilton County,Nebraska,77520,2,4,3,230,57,83,452,217,247,410,78.5,0.5,0.2,20,0,0,0.7,10.75,0,0,0,0
3177520,Sutton Public Schools,York County,Nebraska,77520,2,4,3,230,57,83,452,217,247,410,78.5,0.5,0.2,20,0,0,0.7,10.75,0,0,0,0
3904949,Adena Local School District,Pickaway County,Ohio,4949,2,2,2,919,506,591,1676,836,1050,1221,94,0.8,0.1,1.5,0,0,3.6,23.73333333,0,0,0,0
3904949,Adena Local School District,Ross County,Ohio,4949,2,2,2,919,506,591,1676,836,1050,1221,94,0.8,0.1,1.5,0,0,3.6,23.73333333,0,0,0,0
3904617,Brown Local School District,Carroll County,Ohio,4617,2,1,2,896,596,651,1676,836,1050,642,91,2.6,0.2,2,0,0,4.2,17.46666667,0,0,0,0
3904617,Brown Local School District,Stark County,Ohio,4617,2,1,2,896,596,651,1676,836,1050,642,91,2.6,0.2,2,0,0,4.2,17.46666667,0,0,0,0
3904604,Fayetteville-Perry Local School District,Brown County,Ohio,4604,2,2,2,944,463,540,1676,836,1050,835,96.5,0.1,0.1,1.2,0,0,2,20.8,0,0,0,0
3904604,Fayetteville-Perry Local School District,Clinton County,Ohio,4604,2,2,2,944,463,540,1676,836,1050,835,96.5,0.1,0.1,1.2,0,0,2,20.8,0,0,0,0
3904950,Huntington Local School District,Ross County,Ohio,4950,2,1,1,1168,611,768,1676,836,1050,1099,96.3,0.5,0.1,0.8,0,0,2.4,15.86666667,0,0,0,0
3904956,Lakota Local School District,Sandusky County,Ohio,4956,2,3,3,898,384,479,1676,836,1050,1072,92.9,0.2,0.1,4.7,0,0,2.1,19.73333333,0,0,0,0
3904956,Lakota Local School District,Seneca County,Ohio,4956,2,3,3,898,384,479,1676,836,1050,1072,92.9,0.2,0.1,4.7,0,0,2.1,19.73333333,0,0,0,0
3904956,Lakota Local School District,Wood County,Ohio,4956,2,3,3,898,384,479,1676,836,1050,1072,92.9,0.2,0.1,4.7,0,0,2.1,19.73333333,0,0,0,0
3900537,Manchester Local School District,Adams County,Ohio,537,2,2,2,855,482,560,1676,836,1050,879,97.4,0.2,0.1,0.3,0,0,1.9,17.55,0,0,0,0
3904667,Mississinawa Valley Local School District,Darke County,Ohio,4667,2,2,4,929,534,112,1676,836,1050,661,87.3,0.3,0.2,10.3,0,0,2,15.2,0,0,0,0
3904721,Newbury Local School District,Geauga County,Ohio,4721,2,2,4,955,451,297,1676,836,1050,369,88.6,4.6,0.3,4.1,0,0,2.4,10.65,0,0,0,0
3904928,Preble Shawnee Local School District,Butler County,Ohio,4928,2,2,3,952,527,498,1676,836,1050,1382,98.7,0.1,0.1,0.4,0,0,0.7,20.06666667,0,0,0,0
3904928,Preble Shawnee Local School District,Montgomery County,Ohio,4928,2,2,3,952,527,498,1676,836,1050,1382,98.7,0.1,0.1,0.4,0,0,0.7,20.06666667,0,0,0,0
3904928,Preble Shawnee Local School District,Preble County,Ohio,4928,2,2,3,952,527,498,1676,836,1050,1382,98.7,0.1,0.1,0.4,0,0,0.7,20.06666667,0,0,0,0
3904952,Southeastern Local School District,Ross County,Ohio,4952,2,2,4,912,502,265,1676,836,1050,1076,94.6,1.1,0.1,1,0,0,3.2,20.7,0,0,0,0
3904865,Switzerland of Ohio Local School District,Belmont County,Ohio,4865,2,1,2,1031.4,631,624,1676,836,1050,2170,97.6,0.6,0,0.8,0,0,1,14.44444444,0,0,0,0
3904865,Switzerland of Ohio Local School District,Monroe County,Ohio,4865,2,1,2,1031.4,631,624,1676,836,1050,2170,97.6,0.6,0,0.8,0,0,1,14.44444444,0,0,0,0
3904865,Switzerland of Ohio Local School District,Noble County,Ohio,4865,2,1,2,1031.4,631,624,1676,836,1050,2170,97.6,0.6,0,0.8,0,0,1,14.44444444,0,0,0,0
3904601,Union Local School District,Belmont County,Ohio,4601,2,2,2,921,569,562,1676,836,1050,1451,98.3,0.2,0.1,0.5,0,0,0.9,14.73333333,0,0,0,0
3904566,Windham Exempted Village School District,Portage County,Ohio,4566,2,2,2,1063,523,679,1676,836,1050,503,80.7,7.6,0.2,1.6,0,0,9.9,14.06666667,0,0,0,0
4209660,Fannett-Metal School District,Franklin County,Pennsylvania,9660,2,2,2,920,375,552,1536,688,884,472,96.2,1.1,0.2,2.1,0,0,0.4,11.96666667,0,0,0,0
4209660,Fannett-Metal School District,Perry County,Pennsylvania,9660,2,2,2,920,375,552,1536,688,884,472,96.2,1.1,0.2,2.1,0,0,0.4,11.96666667,0,0,0,0
4814450,Clyde Consolidated Independent School District,Callahan County,Texas,14450,2,2,3,2368,1058,891,4421,1839,2122,1434,81.8,1.3,0.1,14.6,0,0,2.2,12.925,0,0,0,0
4814450,Clyde Consolidated Independent School District,Jones County,Texas,14450,2,2,3,2368,1058,891,4421,1839,2122,1434,81.8,1.3,0.1,14.6,0,0,2.2,12.925,0,0,0,0
4814450,Clyde Consolidated Independent School District,Shackelford County,Texas,14450,2,2,3,2368,1058,891,4421,1839,2122,1434,81.8,1.3,0.1,14.6,0,0,2.2,12.925,0,0,0,0
4814450,Clyde Consolidated Independent School District,Taylor County,Texas,14450,2,2,3,2368,1058,891,4421,1839,2122,1434,81.8,1.3,0.1,14.6,0,0,2.2,12.925,0,0,0,0
4819140,Fayetteville Independent School District,Fayette County,Texas,19140,2,4,4,2570,268,446,4421,1839,2122,258,79.5,1.9,0.4,17.1,0,0,1.2,13.2,0,0,0,0
4800002,Spur Independent School District,Dickens County,Texas,2,2,2,2,3069,975,1319,4421,1839,2122,261,50.2,3.8,0.4,43.3,0,0,2.3,9.1,0,0,0,0
4800002,Spur Independent School District,Kent County,Texas,2,2,2,2,3069,975,1319,4421,1839,2122,261,50.2,3.8,0.4,43.3,0,0,2.3,9.1,0,0,0,0
4800007,Panther Creek Consolidated Independent School Dist,Coleman County,Texas,7,2,4,3,2916,475,716,4421,1839,2122,174,74.1,2.3,0.6,20.7,0,0,2.3,9.4,0,0,0,0
4800007,Panther Creek Consolidated Independent School Dist,Runnels County,Texas,7,2,4,3,2916,475,716,4421,1839,2122,174,74.1,2.3,0.6,20.7,0,0,2.3,9.4,0,0,0,0
4823140,Higgins Independent School District,Lipscomb County,Texas,23140,2,2,1,2621,1265,1722,4421,1839,2122,122,72.1,1.6,0.8,24.6,0,0,0.8,7.4,0,0,0,0
4829040,Marfa Independent School District,Presidio County,Texas,29040,2,2,2,2249,1034,1078,4421,1839,2122,336,14.3,2.1,0.3,83,0,0,0.3,10.4,0,0,0,0
4841670,Stratford Independent School District,Dallam County,Texas,41670,2,3,4,2591,860,634,4421,1839,2122,590,31.4,0.8,0.2,65.1,0,0,2.5,10.26666667,0,0,0,0
4841670,Stratford Independent School District,Sherman County,Texas,41670,2,3,4,2591,860,634,4421,1839,2122,590,31.4,0.8,0.2,65.1,0,0,2.5,10.26666667,0,0,0,0
4844670,Waskom Independent School District,Harrison County,Texas,44670,2,2,3,2963,1099,930,4421,1839,2122,920,53.7,16.1,0.1,23.9,0,0,6.2,12.26666667,0,0,0,0
4844820,Weimar Independent School District,Colorado County,Texas,44820,2,4,4,2296,426,601,4421,1839,2122,676,42,10.2,0.1,44.5,0,0,3.1,11.66666667,0,0,0,0
4844820,Weimar Independent School District,Fayette County,Texas,44820,2,4,4,2296,426,601,4421,1839,2122,676,42,10.2,0.1,44.5,0,0,3.1,11.66666667,0,0,0,0
4844820,Weimar Independent School District,Lavaca County,Texas,44820,2,4,4,2296,426,601,4421,1839,2122,676,42,10.2,0.1,44.5,0,0,3.1,11.66666667,0,0,0,0
5506810,Independence School District,Buffalo County,Wisconsin,6810,2,1,2,596,348,390,1066,402,616,373,58.4,1.1,0.3,38.3,0,0,1.9,13.86666667,0,0,0,0
5506810,Independence School District,Trempealeau County,Wisconsin,6810,2,1,2,596,348,390,1066,402,616,373,58.4,1.1,0.3,38.3,0,0,1.9,13.86666667,0,0,0,0
5507230,Juda School District,Green County,Wisconsin,7230,2,2,3,594,220,236,1066,402,616,318,92.8,0,0.3,6,0,0,0.9,12.65,0,0,0,0
5512540,Kickapoo Area School District,Crawford County,Wisconsin,12540,2,3,1,593,160,447,1066,402,616,540,94.3,0.6,0.2,2.2,0,0,2.8,14,0,0,0,0
5512540,Kickapoo Area School District,Richland County,Wisconsin,12540,2,3,1,593,160,447,1066,402,616,540,94.3,0.6,0.2,2.2,0,0,2.8,14,0,0,0,0
